"","logFC","logCPM","F","PValue","FDR"
"PY17X_1365900",-8.36235475459576,6.0634675868638,526.450680757727,3.88027889477512e-10,1.85266495207182e-09
"PY17X_1420800",-3.27288421328474,6.96815103203895,525.90193966771,3.90068041833966e-10,1.86061329675567e-09
"PY17X_1357700",-2.56258287657781,10.5654797773897,524.542408115843,3.95178108575292e-10,1.88317567894149e-09
"PY17X_0804900",-6.77294090821266,6.08135263019442,524.139196979523,3.96709017098138e-10,1.88865503240958e-09
"PY17X_0811200",-3.96798059903285,4.38841163967779,523.98145870099,3.97309844989352e-10,1.88970018403765e-09
"PY17X_0514000",-3.06507999795069,5.97880506055664,523.558064175864,3.98927948602632e-10,1.89557709805815e-09
"PY17X_1041300",3.01868852910732,7.91109414692429,522.556673208779,4.02786459292272e-10,1.912078249284e-09
"PY17X_1322500",3.49169533393518,7.69454727098583,522.315300477462,4.03723167430961e-10,1.91469092611277e-09
"PY17X_1123900",2.69147433968829,7.32109954546906,519.960484486239,4.12999616631955e-10,1.9568127151319e-09
"PY17X_0418200",2.47639522472106,7.18278071796202,519.389538885611,4.15287014041441e-10,1.96577119540533e-09
"PY17X_0838600",-5.00136205155894,5.97000706985184,519.038562407544,4.16700659077564e-10,1.97058059769886e-09
"PY17X_1236300",-2.98195929711375,7.04634865712587,518.879234652096,4.17344289212091e-10,1.9717428954577e-09
"PY17X_0514700",-3.46275389636599,8.48535042573712,517.504757030404,4.22946344948542e-10,1.99624780484563e-09
"PY17X_1408900",2.87611156357547,6.12310578053871,517.409806332731,4.23336651108305e-10,1.99624780484563e-09
"PY17X_1231900",3.57936434115299,7.92301396264161,515.353338657558,4.31896613438163e-10,2.03467644125431e-09
"PY17X_0203400",-3.10311581181229,5.9268339489843,515.163423433747,4.32697516708735e-10,2.03501217296266e-09
"PY17X_0213600",5.15392043289881,6.73684415985099,515.141730980027,4.32789110230559e-10,2.03501217296266e-09
"PY17X_0919000",3.9215614997154,8.26896813456913,514.893336047882,4.3383957897271e-10,2.03801796529739e-09
"PY17X_0913900",-5.09416492918971,5.56716062662112,513.748410703886,4.38721079429338e-10,2.05899779323087e-09
"PY17X_0921400",-3.69143264052071,4.5133440987611,513.159840831584,4.41256047727558e-10,2.06893564100073e-09
"PY17X_0620400",-4.03892635979067,3.84790033692224,512.920061403917,4.42293794123969e-10,2.07184125111379e-09
"PY17X_0838400",-5.04169408672998,4.79273880936518,512.607469575169,4.43651051135305e-10,2.07623664723944e-09
"PY17X_1032000",6.35630571918819,7.77381916947949,512.489423535896,4.44164895454999e-10,2.07668039799526e-09
"PY17X_0206600",3.43354924433703,10.7798648036826,511.729593305222,4.47489452634125e-10,2.09025233483009e-09
"PY17X_0837400",2.68572422787107,5.80786999702938,511.528519496452,4.48374201952854e-10,2.09241294244665e-09
"PY17X_1353100",-4.22922703106027,6.97834501471668,510.231197464336,4.54133118304572e-10,2.1172941997342e-09
"PY17X_0417400",-2.58291023429678,6.22497881625136,509.811739979064,4.5601401102568e-10,2.12406526188277e-09
"PY17X_0310800",-2.77695939487348,6.7529449893494,509.189578994204,4.58821027855745e-10,2.1351333465287e-09
"PY17X_1108700",-4.84247024174635,4.37467839132213,509.051400808328,4.59447249513824e-10,2.13604180918435e-09
"PY17X_0903700",-3.88390034964106,5.83560881170361,506.479243726492,4.71292903674209e-10,2.18680783039542e-09
"PY17X_0314500",-8.4409063731348,3.83533496281363,506.465120669543,4.71358946104158e-10,2.18680783039542e-09
"PY17X_1326200",2.65974826225216,8.00096391327437,506.394277777477,4.71690389566729e-10,2.18680783039542e-09
"PY17X_1341800",3.41730545830413,9.50443959266983,505.177192236555,4.77428354445161e-10,2.21134105105628e-09
"PY17X_0304500",4.0818847772182,9.1583257391675,504.432828017647,4.80978797197618e-10,2.22570580663996e-09
"PY17X_1136700",-4.94478092547701,4.83206276367639,504.300722955039,4.8161220060519e-10,2.22655789757400e-09
"PY17X_1410300",-3.90074946811494,4.27561209908703,504.038753802312,4.82871214375225e-10,2.23029798550197e-09
"PY17X_0503100",-6.32403628936025,3.06018437448253,503.189119079926,4.86981686484437e-10,2.2471892348388e-09
"PY17X_0833300",2.99706378058954,6.28814603991566,502.403299634958,4.90820708892358e-10,2.26279761234467e-09
"PY17X_0921800",-4.67080736486736,5.64327652166972,502.096646384067,4.92328631639133e-10,2.26764005427839e-09
"PY17X_0811900",2.59698028412037,5.95047081277448,501.442513513066,4.95563781938939e-10,2.27929565748222e-09
"PY17X_1365200",-5.39791854242888,3.98380459525636,501.399178792006,4.95778998943873e-10,2.27929565748222e-09
"PY17X_1444900",4.60584443130729,4.07012814811405,500.65776491289,4.9947851338468e-10,2.29417563701063e-09
"PY17X_1458800",-4.50041654018106,5.29575326373299,500.037222764783,5.02600292050494e-10,2.30637689574282e-09
"PY17X_1006400",-6.34092231232078,2.87230417721831,499.286036620969,5.06410568526029e-10,2.3217120977012e-09
"PY17X_0307500",-3.04854025287148,8.05440940582022,498.991101494511,5.07916015828163e-10,2.32646189874711e-09
"PY17X_1020700",-4.71999640384071,3.45046073784132,498.399663936998,5.10951062819315e-10,2.33820264758313e-09
"PY17X_1016100",2.75197220200147,6.83121431836881,497.653122730642,5.14813058353391e-10,2.35370250664152e-09
"PY17X_0908900",3.19133664616967,8.92340201688878,497.409620678548,5.16080279781906e-10,2.35732153603606e-09
"PY17X_0944000",-2.36177907089319,7.05014010798983,495.617355395045,5.2552311812378e-10,2.39709652575879e-09
"PY17X_0719900",3.89394198661768,5.60487070451343,495.573747991057,5.25755432506013e-10,2.39709652575879e-09
"PY17X_0910500",-3.81137318810665,5.06719708750706,495.39392542809,5.26714718299399e-10,2.39926299990057e-09
"PY17X_0111200",-2.92510569808049,6.13115838189259,495.2931228485,5.27253377336526e-10,2.39951123790618e-09
"PY17X_1109600",-5.77537182757592,9.39856117384052,493.991914722129,5.34266107887432e-10,2.42919525751387e-09
"PY17X_0105000",-3.31927075385012,5.66165047458385,493.899283787595,5.34769570977595e-10,2.4292557229743e-09
"PY17X_1029700",3.76745470432427,6.53450498327901,493.267495904544,5.38218600090399e-10,2.44268441579489e-09
"PY17X_1320300",3.02493394887612,6.77010014953538,492.589464159694,5.41949707424529e-10,2.45685496128609e-09
"PY17X_1433000",-5.69946349617415,3.7601876211208,492.520237089662,5.42332390566381e-10,2.45685496128609e-09
"PY17X_1217800",3.48211890116233,5.38071416295807,491.991774437786,5.45264370253048e-10,2.46788147851516e-09
"PY17X_1433600",2.73692758629669,7.74221790131228,491.791949419856,5.46377960007708e-10,2.4704585128439e-09
"PY17X_1407700",3.01240303660673,4.80576601199266,491.688695281368,5.46954442476562e-10,2.4704585128439e-09
"PY17X_1355800",-3.68879221320658,5.20484947583672,491.621644431057,5.47329186259605e-10,2.4704585128439e-09
"PY17X_0707000",-5.20318487191373,7.40198099420237,491.453053213071,5.48272790869351e-10,2.47246583398408e-09
"PY17X_0701900",-3.96166716895112,4.46851870003053,491.115910838551,5.50165615299732e-10,2.47711933674635e-09
"PY17X_1102400",2.72593880930136,6.78625158811626,491.09125340109,5.5030435628687e-10,2.47711933674635e-09
"PY17X_0908300",3.43843702227225,9.42454750523054,490.662348071701,5.52724399326056e-10,2.48575510259522e-09
"PY17X_0624300",-3.7474511098723,6.85758443709214,489.327543831231,5.60337686293025e-10,2.51770949525678e-09
"PY17X_1467300",2.81872556053919,6.05198553731897,488.547343053065,5.64845748453931e-10,2.5356662403421e-09
"PY17X_1206700",4.08152999530887,6.03734141230374,488.255019750914,5.66545972536458e-10,2.54099714017257e-09
"PY17X_0924000",3.37515852913124,6.41656518135418,487.735048684882,5.69585396447679e-10,2.55231937142378e-09
"PY17X_0931400",-2.86635079056977,8.43149013830602,487.556848080128,5.70631527291626e-10,2.55469724413487e-09
"PY17X_1412400",-5.69282281025641,3.50641547696248,486.683057303893,5.75794501989758e-10,2.57548515510942e-09
"PY17X_1024100",-3.48271924431936,7.01864349773295,486.195794126539,5.7869784790228e-10,2.58458736496233e-09
"PY17X_0606300",-4.14363028004865,4.46187046549819,486.166580365474,5.7887247278212e-10,2.58458736496233e-09
"PY17X_0702500",3.63309384946658,5.25890764396099,485.906328598288,5.80430907681217e-10,2.58921294191549e-09
"PY17X_1343100",2.7625581872564,8.33727598400095,485.501616553959,5.82864373096158e-10,2.59773006570554e-09
"PY17X_0712800",2.90184858838544,10.95228517222,484.308569657674,5.90109258337911e-10,2.62765632014617e-09
"PY17X_1462800",-3.181418262196,4.89468492118106,483.164070089797,5.97160724434214e-10,2.65666835753677e-09
"PY17X_0832300",3.0708937551608,5.30537317763914,482.176996045833,6.03323286998753e-10,2.6813702328078e-09
"PY17X_0518800",3.69693268107082,7.5912587491279,482.101900279717,6.03795234022096e-10,2.6813702328078e-09
"PY17X_0810100",6.34902366614614,3.96595844584867,481.814696395416,6.05604272412956e-10,2.68699621672212e-09
"PY17X_1243600",-6.2595476792791,3.76513389370737,480.5426976317,6.136946426187e-10,2.71749218063075e-09
"PY17X_0812400",-3.32256906727008,6.40685282150271,480.521174847203,6.13832642981298e-10,2.71749218063075e-09
"PY17X_1215200",-3.4899841725303,5.45335569507241,480.475982892694,6.14122526696215e-10,2.71749218063075e-09
"PY17X_1144600",-3.33887476176001,5.16198494333531,480.258797740843,6.15517945628927e-10,2.72123723330683e-09
"PY17X_1418700",5.7116878581049,5.4283975109679,479.609508489039,6.19712302669384e-10,2.73733883425086e-09
"PY17X_0104900",3.38543371653905,10.093580283523,478.859610215144,6.24599181501932e-10,2.75646798176632e-09
"PY17X_1124800",3.37848362053193,5.49124231788187,478.678507531759,6.25786274883037e-10,2.7592498027761e-09
"PY17X_1126100",-4.93113399851424,4.43745897760776,478.163132395121,6.29179247744075e-10,2.77174431272856e-09
"PY17X_0504800",2.93554210071146,7.69926136266344,476.685465792781,6.39030088211969e-10,2.81264042378199e-09
"PY17X_1446400",3.45184333978495,7.37588106788909,476.527732813056,6.40092465984848e-10,2.81481655849238e-09
"PY17X_1209400",3.54438625104706,7.39567391689116,476.237865592564,6.42050316935606e-10,2.82092320100431e-09
"PY17X_0304300",2.94501355319074,8.8247255607508,475.881794535652,6.44465135431079e-10,2.82902498777363e-09
"PY17X_1427900",4.50681160012801,4.80934423413033,475.567177028094,6.46607861859445e-10,2.83591908263311e-09
"PY17X_1237900",3.00627417055041,8.14575651302267,475.423853487095,6.47586800609854e-10,2.83770131195618e-09
"PY17X_1440600",-3.16925826509936,7.04900373155527,475.308239674929,6.48377765567672e-10,2.83865742593055e-09
"PY17X_1023200",3.22144142171789,6.61716276916507,474.490107461515,6.54008091021558e-10,2.86078031694867e-09
"PY17X_0833000",4.23723167607122,7.13681938721613,473.766085330678,6.59039565542489e-10,2.87895167351938e-09
"PY17X_1305300",2.95418405749879,6.47113230958036,473.714106710791,6.59402559545932e-10,2.87895167351938e-09
"PY17X_0934500",-2.76342950591657,11.3215395062789,473.593185650535,6.60247939963799e-10,2.87895167351938e-09
"PY17X_0840300",2.53957017330697,6.10128092385531,473.559183779824,6.6048588635826e-10,2.87895167351938e-09
"PY17X_1125800",-5.01260968997284,4.64203103505563,472.906535771304,6.65073071476914e-10,2.8963990705093e-09
"PY17X_1134200",2.90344322344142,6.3738956615898,470.962470691125,6.78964508320022e-10,2.95430035402461e-09
"PY17X_1323200",3.81757709269598,7.0758020021738,470.701879846814,6.80852826134099e-10,2.95991807571982e-09
"PY17X_0721100",2.6693732837163,8.42872193281746,470.178128802885,6.84667103883467e-10,2.9738914696288e-09
"PY17X_1417700",-5.48485543241642,3.06120562268963,469.60067025233,6.88902160026953e-10,2.98871111922262e-09
"PY17X_0526200",3.23597554754921,9.43255974911714,469.54866890512,6.89285070474467e-10,2.98871111922262e-09
"PY17X_1130800",2.54869908030979,6.66796600105119,468.890662221631,6.94152330306602e-10,3.0071843959786e-09
"PY17X_1311500",2.89477570418244,5.42863694215683,468.020289502246,7.00653724828255e-10,3.03269856790291e-09
"PY17X_0609500",-7.04967535486814,4.99610296093408,467.249257354271,7.06473961421292e-10,3.05522247190569e-09
"PY17X_0513600",-3.87345036406798,4.8410969456037,466.520357211269,7.1202937813648e-10,3.07567831396446e-09
"PY17X_0809500",-4.25410818455622,4.66435724939052,466.455760481889,7.1252422592179e-10,3.07567831396446e-09
"PY17X_1412750",-2.78504467644621,6.24941896005527,466.385118291792,7.13065856082559e-10,3.07567831396446e-09
"PY17X_1246400",2.61828059931624,8.16655302614886,466.046692319593,7.15667483964489e-10,3.08287750374578e-09
"PY17X_1406600",2.96729642413541,7.50466992520592,466.006266007682,7.15979016709321e-10,3.08287750374578e-09
"PY17X_1429900",4.23191050759102,8.23010382164946,464.035194534305,7.31367030535463e-10,3.14640191261611e-09
"PY17X_0924800",-7.46436057264199,3.00832959278282,463.877924441498,7.32611773573997e-10,3.14902337366238e-09
"PY17X_1216200",3.11555449595828,7.97012712495313,462.983778042852,7.39736981847322e-10,3.17689469847082e-09
"PY17X_1127900",2.91148273989994,6.15213358363415,462.640019922928,7.42498322901043e-10,3.18599280372084e-09
"PY17X_1208300",-2.47681925668483,9.4001659489874,462.542622265578,7.43282938050697e-10,3.18660055448032e-09
"PY17X_0925200",-5.43846060076298,3.29916987691407,462.050946504717,7.47258938682493e-10,3.20087752818534e-09
"PY17X_1423600",-3.54539963956008,4.62276480466566,461.81227792341,7.49198127517665e-10,3.20641271155229e-09
"PY17X_0416300",-4.76998678605812,5.57309499886342,461.534810961745,7.51460121546231e-10,3.21296657893069e-09
"PY17X_1332800",3.41605488080907,7.44180704065186,461.434962525188,7.52276112903542e-10,3.21296657893069e-09
"PY17X_1407900",3.25504969972709,7.5829377539716,461.38627646388,7.52674374119962e-10,3.21296657893069e-09
"PY17X_1211200",-5.44270014855131,4.78067911485615,460.853762365409,7.57046936973391e-10,3.22885079142868e-09
"PY17X_1235900",-4.09652090294453,5.08407100412844,460.69919726999,7.58321778507411e-10,3.23150708020871e-09
"PY17X_0420400",-8.86193085582154,8.88900203356908,459.481398492996,7.68456369161821e-10,3.27188124189517e-09
"PY17X_0510700",6.34560106108929,5.35849979890352,459.259431050071,7.70320997208173e-10,3.27700503190018e-09
"PY17X_1116600",-4.23107104450652,5.89986295794426,457.966628830142,7.81289249039828e-10,3.3208143381144e-09
"PY17X_1419200",2.97416980787903,5.29416525925167,457.063874442629,7.89059083926968e-10,3.35096556978753e-09
"PY17X_1449000",3.29760961973592,6.41498175099258,456.51905297979,7.93792957586376e-10,3.36818313167644e-09
"PY17X_0203000",2.64519750630732,9.73598909445229,456.055223509914,7.97849878454063e-10,3.38250128111064e-09
"PY17X_1110100",-3.51565782249223,5.75841117527564,455.501299076705,8.02727343977567e-10,3.40027069807934e-09
"PY17X_0908400",-7.65414710157399,4.43222803851608,454.85232122857,8.08487201417525e-10,3.42174429566631e-09
"PY17X_1144300",2.72404229140871,6.88685501875726,454.737433450685,8.09512002444242e-10,3.42315826289561e-09
"PY17X_1456000",-3.50361896455145,4.53137163315456,454.131335274565,8.14944184576113e-10,3.44319128623974e-09
"PY17X_1308800",3.49589135808126,10.2786839969831,453.975159343585,8.16350972010925e-10,3.44619711864237e-09
"PY17X_0812200",2.38101079511091,7.69103836428437,453.721656874836,8.18640634070548e-10,3.45292168719458e-09
"PY17X_0312000",-2.99274816865597,5.01194631965165,453.284726438218,8.2260508287749e-10,3.46669284926942e-09
"PY17X_1013800",2.69224081187383,6.14202773387763,452.978992202297,8.25392786430825e-10,3.47548568356089e-09
"PY17X_0938100",-3.1605706356086,5.89607828385739,452.725987103179,8.27708245330144e-10,3.48227679444499e-09
"PY17X_1143900",-3.64957261066566,4.12347177503279,452.577076365415,8.29074680609834e-10,3.48305203812519e-09
"PY17X_1405000",-3.77631735179093,4.77702456787771,452.552756110071,8.29298104315522e-10,3.48305203812519e-09
"PY17X_1118400",-3.92026850217964,5.81783818617448,451.739248096931,8.36813225840176e-10,3.51163958278062e-09
"PY17X_0506300",-3.12452080738568,5.75351098408978,451.308325789293,8.4082702757704e-10,3.52549809532302e-09
"PY17X_1025000",-6.29931158155897,6.97375455761042,450.993571413865,8.43773338684279e-10,3.53486108750574e-09
"PY17X_0202800",-6.77947751675266,3.44642797793928,450.88594738029,8.44783601794961e-10,3.5352924194204e-09
"PY17X_0714800",-3.30947774254224,5.87460981122984,450.818101721484,8.45421209758067e-10,3.5352924194204e-09
"PY17X_0509600",-4.23824067212256,4.66531003959562,450.754834816813,8.46016305373808e-10,3.5352924194204e-09
"PY17X_0516600",2.95628753390981,5.8002635216898,450.637343245391,8.47122773267987e-10,3.5369338368291e-09
"PY17X_0814200",2.42401161571729,8.72081272109283,450.025798171353,8.52909965517622e-10,3.55809914907856e-09
"PY17X_0314700",2.63024032075179,9.18379529818602,449.665366426258,8.56342950791366e-10,3.56488640594008e-09
"PY17X_1346100",2.96313187045061,5.86760538019,449.657669435084,8.56416441865452e-10,3.56488640594008e-09
"PY17X_1408200",3.08788849601373,6.8752490726106,449.628517189675,8.566948566333e-10,3.56488640594008e-09
"PY17X_1114400",-3.94294319983158,6.39402449047277,449.451791706964,8.58384968561297e-10,3.56892273841425e-09
"PY17X_0203900",5.52357679911887,8.75229143852811,449.21870827903,8.60620158209121e-10,3.57521668406069e-09
"PY17X_1213800",-5.05712817123394,5.0232495958692,449.132293740515,8.61450611281521e-10,3.57566937144993e-09
"PY17X_1332300",7.11952334944724,4.97593223169002,449.013969187885,8.62589277418253e-10,3.57739954718398e-09
